Setup done!
t1164627, T62.7868843078, u4.0000000000
t1165627, T62.7868843078, u4.0000000000
t1166627, T62.7868843078, u4.0000000000
t1167627, T62.9508209228, u4.0000000000
t1168627, T62.9508209228, u4.0000000000
t1169627, T62.9508209228, u4.0000000000
t1170627, T63.1147537231, u4.0000000000
t1171627, T63.1147537231, u4.0000000000
t1172627, T63.1147537231, u4.0000000000
t1173627, T63.2786865234, u4.0000000000
t1174627, T63.2786865234, u4.0000000000
t1175627, T63.4426231384, u4.0000000000
t1176627, T63.4426231384, u4.0000000000
t1177627, T63.4426231384, u4.0000000000
t1178627, T63.6065559387, u4.0000000000
t1179627, T63.6065559387, u4.0000000000
t1180627, T63.6065559387, u4.0000000000
t1181627, T63.7704925537, u4.0000000000
t1182627, T63.7704925537, u4.0000000000
t1183627, T63.7704925537, u4.0000000000
t1184627, T63.9344253540, u4.0000000000
t1185627, T63.9344253540, u4.0000000000
t1186627, T63.9344253540, u4.0000000000
t1187627, T63.9344253540, u4.0000000000
t1188627, T64.0983581542, u4.0000000000
t1189627, T64.0983581542, u4.0000000000
t1190627, T64.2622985839, u4.0000000000
t1191627, T64.2622985839, u4.0000000000
t1192627, T64.2622985839, u4.0000000000
t1193627, T64.4262313842, u4.0000000000
t1194627, T64.4262313842, u4.0000000000
t1195627, T64.4262313842, u4.0000000000
t1196627, T64.5901641845, u4.0000000000
t1197627, T64.5901641845, u4.0000000000
t1198627, T64.5901641845, u4.0000000000
t1199627, T64.7540969848, u4.0000000000
t1200627, T64.7540969848, u4.0000000000
t1201627, T64.7540969848, u4.0000000000
t1202627, T64.9180297851, u4.0000000000
t1203627, T64.9180297851, u4.0000000000
t1204627, T64.9180297851, u4.0000000000
t1205627, T64.9180297851, u4.0000000000
t1206627, T65.0819702148, u4.0000000000
t1207627, T65.0819702148, u4.0000000000
t1208627, T65.0819702148, u4.0000000000
t1209627, T65.2459030151, u4.0000000000
t1210627, T65.2459030151, u4.0000000000
t1211627, T65.2459030151, u4.0000000000
t1212627, T65.4098358154, u4.0000000000
t1213627, T65.4098358154, u4.0000000000
t1214627, T65.4098358154, u4.0000000000
t1215627, T65.5737686157, u4.0000000000
t1216627, T65.5737686157, u4.0000000000
t1217627, T65.5737686157, u4.0000000000
t1218627, T65.7377014160, u4.0000000000
t1219627, T65.7377014160, u4.0000000000
t1220627, T65.7377014160, u4.0000000000
t1221627, T65.7377014160, u4.0000000000
t1222627, T65.9016418457, u4.0000000000
t1223627, T65.9016418457, u4.0000000000
t1224627, T65.9016418457, u4.0000000000
t1225627, T66.0655746459, u4.0000000000
t1226627, T66.0655746459, u4.0000000000
t1227627, T66.0655746459, u4.0000000000
t1228627, T66.2295074462, u4.0000000000
t1229627, T66.2295074462, u4.0000000000
t1230627, T66.2295074462, u4.0000000000
t1231627, T66.2295074462, u4.0000000000
t1232627, T66.3934402465, u4.0000000000
t1233627, T66.3934402465, u4.0000000000
t1234627, T66.3934402465, u4.0000000000
t1235627, T66.5573806762, u4.0000000000
t1236627, T66.5573806762, u4.0000000000
t1237627, T66.5573806762, u4.0000000000
t1238627, T66.7213134765, u4.0000000000
t1239627, T66.7213134765, u4.0000000000
t1240627, T66.7213134765, u4.0000000000
t1241627, T66.7213134765, u4.0000000000
t1242627, T66.8852462768, u4.0000000000
t1243627, T66.8852462768, u4.0000000000
t1244627, T66.8852462768, u4.0000000000
t1245627, T67.0491790771, u4.0000000000
t1246627, T67.0491790771, u4.0000000000
t1247627, T67.0491790771, u4.0000000000
t1248627, T67.0491790771, u4.0000000000
t1249627, T67.2131118774, u4.0000000000
t1250627, T67.2131118774, u4.0000000000
t1251627, T67.2131118774, u4.0000000000
t1252627, T67.2131118774, u4.0000000000
t1253627, T67.3770523071, u4.0000000000
t1254627, T67.3770523071, u4.0000000000
t1255627, T67.3770523071, u4.0000000000
t1256627, T67.5409851074, u4.0000000000
t1257627, T67.5409851074, u4.0000000000
t1258627, T67.5409851074, u4.0000000000
t1259627, T67.5409851074, u4.0000000000
t1260627, T67.7049179077, u4.0000000000
t1261627, T67.7049179077, u4.0000000000
t1262627, T67.7049179077, u4.0000000000
t1263627, T67.7049179077, u4.0000000000
t1264627, T67.8688507080, u4.0000000000
t1265627, T67.8688507080, u4.0000000000
t1266627, T67.8688507080, u4.0000000000
t1267627, T68.0327835083, u4.0000000000
t1268627, T68.0327835083, u4.0000000000
t1269627, T68.0327835083, u4.0000000000
t1270627, T68.0327835083, u4.0000000000
t1271627, T68.1967239379, u4.0000000000
t1272627, T68.1967239379, u4.0000000000
t1273627, T68.1967239379, u4.0000000000
t1274627, T68.1967239379, u4.0000000000
t1275627, T68.3606567382, u4.0000000000
t1276627, T68.3606567382, u4.0000000000
t1277627, T68.3606567382, u4.0000000000
t1278627, T68.3606567382, u4.0000000000
t1279627, T68.5245895385, u4.0000000000
t1280627, T68.5245895385, u4.0000000000
t1281627, T68.5245895385, u4.0000000000
t1282627, T68.5245895385, u4.0000000000
t1283627, T68.6885223388, u4.0000000000
t1284627, T68.6885223388, u4.0000000000
t1285627, T68.6885223388, u4.0000000000
t1286627, T68.6885223388, u4.0000000000
t1287627, T68.8524627685, u4.0000000000
t1288627, T68.8524627685, u4.0000000000
t1289627, T68.8524627685, u4.0000000000
t1290627, T68.8524627685, u4.0000000000
t1291627, T69.0163955688, u4.0000000000
t1292627, T69.0163955688, u4.0000000000
t1293627, T69.0163955688, u4.0000000000
t1294627, T69.0163955688, u4.0000000000
t1295627, T69.0163955688, u4.0000000000
t1296627, T69.1803283691, u4.0000000000
t1297627, T69.1803283691, u4.0000000000
t1298627, T69.1803283691, u4.0000000000
t1299627, T69.1803283691, u4.0000000000
t1300627, T69.3442611694, u4.0000000000
t1301627, T69.3442611694, u4.0000000000
t1302627, T69.3442611694, u4.0000000000
t1303627, T69.3442611694, u4.0000000000
t1304627, T69.5081939697, u4.0000000000
t1305627, T69.5081939697, u4.0000000000
t1306627, T69.5081939697, u4.0000000000
t1307627, T69.6721343994, u4.0000000000
t1308627, T69.6721343994, u4.0000000000
t1309627, T69.6721343994, u4.0000000000
t1310627, T69.6721343994, u4.0000000000
t1311627, T69.8360671997, u4.0000000000
t1312627, T69.8360671997, u4.0000000000
t1313627, T69.8360671997, u4.0000000000
t1314627, T69.8360671997, u4.0000000000
t1315627, T69.8360671997, u4.0000000000
t1316627, T70.0000000000, u4.0000000000
t1317627, T70.0000000000, u4.0000000000
t1318627, T70.0000000000, u4.0000000000
t1319627, T70.0000000000, u4.0000000000
t1320627, T70.1408462524, u4.0000000000
t1321627, T70.1408462524, u4.0000000000
t1322627, T70.1408462524, u4.0000000000
t1323627, T70.1408462524, u4.0000000000
t1324627, T70.2816925048, u4.0000000000
t1325627, T70.2816925048, u4.0000000000
t1326627, T70.2816925048, u4.0000000000
t1327627, T70.2816925048, u4.0000000000
t1328627, T70.4225311279, u4.0000000000
t1329627, T70.4225311279, u4.0000000000
t1330627, T70.4225311279, u4.0000000000
t1331627, T70.4225311279, u4.0000000000
t1332627, T70.5633773803, u4.0000000000
t1333627, T70.5633773803, u4.0000000000
t1334627, T70.5633773803, u4.0000000000
t1335627, T70.5633773803, u4.0000000000
t1336627, T70.5633773803, u4.0000000000
t1337627, T70.7042236328, u4.0000000000
t1338627, T70.7042236328, u4.0000000000
t1339627, T70.7042236328, u4.0000000000
t1340627, T70.7042236328, u4.0000000000
t1341627, T70.8450698852, u4.0000000000
t1342627, T70.8450698852, u4.0000000000
t1343627, T70.8450698852, u4.0000000000
t1344627, T70.8450698852, u4.0000000000
t1345627, T70.8450698852, u4.0000000000
t1346627, T70.9859161376, u4.0000000000
t1347627, T70.9859161376, u4.0000000000
t1348627, T70.9859161376, u4.0000000000
t1349627, T70.9859161376, u4.0000000000
t1350627, T71.1267623901, u4.0000000000
t1351627, T71.1267623901, u4.0000000000
t1352627, T71.1267623901, u4.0000000000
t1353627, T71.1267623901, u4.0000000000
t1354627, T71.1267623901, u4.0000000000
t1355627, T71.2676086425, u4.0000000000
t1356627, T71.2676086425, u4.0000000000
t1357627, T71.2676086425, u4.0000000000
t1358627, T71.2676086425, u4.0000000000
t1359627, T71.2676086425, u4.0000000000
t1360627, T71.2676086425, u4.0000000000
t1361627, T71.4084472656, u4.0000000000
t1362627, T71.4084472656, u4.0000000000
t1363627, T71.4084472656, u4.0000000000
t1364627, T71.4084472656, u4.0000000000
t1365627, T71.4084472656, u4.0000000000
t1366627, T71.5492935180, u4.0000000000
t1367627, T71.5492935180, u4.0000000000
t1368627, T71.5492935180, u4.0000000000
t1369627, T71.5492935180, u4.0000000000
t1370627, T71.5492935180, u4.0000000000
t1371627, T71.5492935180, u4.0000000000
t1372627, T71.6901397705, u4.0000000000
t1373627, T71.6901397705, u4.0000000000
t1374627, T71.6901397705, u4.0000000000
t1375627, T71.6901397705, u4.0000000000
Setup done!
t20910, T70.0000000000, u0.0000000000
t21910, T69.8360671997, u0.0000000000
t22910, T69.6721343994, u0.0000000000
t23910, T69.3442611694, u0.0000000000
t24910, T69.1803283691, u0.0000000000
t25910, T69.0163955688, u0.0000000000
t26678, r0
t26910, T68.8524627685, u0.0000000000
t27910, T68.6885223388, u0.0000000000
t28910, T68.3606567382, u0.0000000000
t29910, T68.1967239379, u0.0000000000
t30467, r2
t30910, T68.0327835083, u2.0000000000
t31910, T67.8688507080, u2.0000000000
t32910, T67.7049179077, u2.0000000000
t33576, r4
t33910, T67.5409851074, u4.0000000000
t34910, T67.3770523071, u4.0000000000
t35910, T67.2131118774, u4.0000000000
t36910, T67.2131118774, u4.0000000000
t37910, T67.0491790771, u4.0000000000
t38910, T67.0491790771, u4.0000000000
t39910, T67.0491790771, u4.0000000000
t40910, T67.0491790771, u4.0000000000
t41910, T67.0491790771, u4.0000000000
t42910, T67.2131118774, u4.0000000000
t43910, T67.2131118774, u4.0000000000
t44910, T67.2131118774, u4.0000000000
t45910, T67.2131118774, u4.0000000000
t46910, T67.3770523071, u4.0000000000
t47910, T67.3770523071, u4.0000000000
t48910, T67.3770523071, u4.0000000000
t49910, T67.3770523071, u4.0000000000
t50910, T67.5409851074, u4.0000000000
t51910, T67.5409851074, u4.0000000000
t52910, T67.5409851074, u4.0000000000
t53910, T67.7049179077, u4.0000000000
t54910, T67.7049179077, u4.0000000000
t55910, T67.7049179077, u4.0000000000
t56910, T67.8688507080, u4.0000000000
t57910, T67.8688507080, u4.0000000000
t58910, T67.8688507080, u4.0000000000
t59910, T68.0327835083, u4.0000000000
t60910, T68.0327835083, u4.0000000000
t61910, T68.0327835083, u4.0000000000
t62910, T68.0327835083, u4.0000000000
t63910, T68.1967239379, u4.0000000000
t64910, T68.1967239379, u4.0000000000
t65910, T68.1967239379, u4.0000000000
t66910, T68.3606567382, u4.0000000000
t67910, T68.3606567382, u4.0000000000
t68910, T68.3606567382, u4.0000000000
t69910, T68.3606567382, u4.0000000000
t70910, T68.5245895385, u4.0000000000
t71910, T68.5245895385, u4.0000000000
t72910, T68.5245895385, u4.0000000000
t73910, T68.5245895385, u4.0000000000
t74910, T68.6885223388, u4.0000000000
t75910, T68.6885223388, u4.0000000000
t76910, T68.6885223388, u4.0000000000
t77910, T68.8524627685, u4.0000000000
t78910, T68.8524627685, u4.0000000000
t79910, T68.8524627685, u4.0000000000
t80910, T68.8524627685, u4.0000000000
t81910, T69.0163955688, u4.0000000000
t82910, T69.0163955688, u4.0000000000
t83910, T69.0163955688, u4.0000000000
t84910, T69.0163955688, u4.0000000000
t85910, T69.1803283691, u4.0000000000
t86910, T69.1803283691, u4.0000000000
t87910, T69.1803283691, u4.0000000000
t88910, T69.1803283691, u4.0000000000
t89910, T69.3442611694, u4.0000000000
t90910, T69.3442611694, u4.0000000000
t91910, T69.3442611694, u4.0000000000
t92910, T69.5081939697, u4.0000000000
t93910, T69.5081939697, u4.0000000000
t94910, T69.5081939697, u4.0000000000
t95910, T69.5081939697, u4.0000000000
t96910, T69.6721343994, u4.0000000000
t97910, T69.6721343994, u4.0000000000
t98910, T69.6721343994, u4.0000000000
t99910, T69.6721343994, u4.0000000000
t100910, T69.8360671997, u4.0000000000
t101910, T69.8360671997, u4.0000000000
t102910, T69.8360671997, u4.0000000000
t103910, T69.8360671997, u4.0000000000
t104910, T70.0000000000, u4.0000000000
t105910, T70.0000000000, u4.0000000000
t106910, T70.0000000000, u4.0000000000
t107910, T70.0000000000, u4.0000000000
t108910, T70.0000000000, u4.0000000000
t109910, T70.1408462524, u4.0000000000
t110910, T70.1408462524, u4.0000000000
t111910, T70.1408462524, u4.0000000000
t112910, T70.1408462524, u4.0000000000
t113910, T70.2816925048, u4.0000000000
t114910, T70.2816925048, u4.0000000000
t115910, T70.2816925048, u4.0000000000
t116910, T70.2816925048, u4.0000000000
t117910, T70.2816925048, u4.0000000000
t118910, T70.4225311279, u4.0000000000
t119910, T70.4225311279, u4.0000000000
t120910, T70.4225311279, u4.0000000000
t121910, T70.4225311279, u4.0000000000
t122910, T70.5633773803, u4.0000000000
t123910, T70.5633773803, u4.0000000000
t124910, T70.5633773803, u4.0000000000
t125910, T70.5633773803, u4.0000000000
t126910, T70.5633773803, u4.0000000000
t127910, T70.7042236328, u4.0000000000
t128910, T70.7042236328, u4.0000000000
t129910, T70.7042236328, u4.0000000000
t130910, T70.7042236328, u4.0000000000
t131910, T70.7042236328, u4.0000000000
t132910, T70.8450698852, u4.0000000000
t133910, T70.8450698852, u4.0000000000
t134910, T70.8450698852, u4.0000000000
t135910, T70.8450698852, u4.0000000000
t136910, T70.9859161376, u4.0000000000
t137910, T70.9859161376, u4.0000000000
t138910, T70.9859161376, u4.0000000000
t139910, T70.9859161376, u4.0000000000
t140910, T70.9859161376, u4.0000000000
t141910, T71.1267623901, u4.0000000000
t142910, T71.1267623901, u4.0000000000
t143910, T71.1267623901, u4.0000000000
t144910, T71.1267623901, u4.0000000000
t145910, T71.1267623901, u4.0000000000
t146910, T71.2676086425, u4.0000000000
t147910, T71.2676086425, u4.0000000000
t148910, T71.2676086425, u4.0000000000
t149910, T71.2676086425, u4.0000000000
t150910, T71.2676086425, u4.0000000000
t151910, T71.4084472656, u4.0000000000
t152910, T71.4084472656, u4.0000000000
t153910, T71.4084472656, u4.0000000000
t154910, T71.4084472656, u4.0000000000
t155910, T71.4084472656, u4.0000000000
t156910, T71.5492935180, u4.0000000000
t157910, T71.5492935180, u4.0000000000
t158910, T71.5492935180, u4.0000000000
t159910, T71.5492935180, u4.0000000000
t160910, T71.5492935180, u4.0000000000
t161910, T71.6901397705, u4.0000000000
t162910, T71.6901397705, u4.0000000000
t163910, T71.6901397705, u4.0000000000
t164910, T71.6901397705, u4.0000000000
t165910, T71.6901397705, u4.0000000000
t166910, T71.8309860229, u4.0000000000
t167910, T71.8309860229, u4.0000000000
t168910, T71.8309860229, u4.0000000000
t169910, T71.8309860229, u4.0000000000
t170910, T71.8309860229, u4.0000000000
t171910, T71.8309860229, u4.0000000000
t172910, T71.8309860229, u4.0000000000
t173910, T71.9718322753, u4.0000000000
t174910, T71.9718322753, u4.0000000000
t175910, T71.9718322753, u4.0000000000
t176910, T71.9718322753, u4.0000000000
t177910, T71.9718322753, u4.0000000000
t178910, T71.9718322753, u4.0000000000
t179910, T72.1126785278, u4.0000000000
t180910, T72.1126785278, u4.0000000000
t181910, T72.1126785278, u4.0000000000
t182910, T72.1126785278, u4.0000000000
t183910, T72.1126785278, u4.0000000000
t184910, T72.2535247802, u4.0000000000
t185910, T72.2535247802, u4.0000000000
t186910, T72.2535247802, u4.0000000000
t187910, T72.2535247802, u4.0000000000
t188910, T72.2535247802, u4.0000000000
t189910, T72.2535247802, u4.0000000000
t190910, T72.3943634033, u4.0000000000
t191910, T72.3943634033, u4.0000000000
t192910, T72.3943634033, u4.0000000000
t193910, T72.3943634033, u4.0000000000
t194910, T72.3943634033, u4.0000000000
t195910, T72.5352096557, u4.0000000000
Setup done!
t8794, T72.5352096557, u0.0000000000
t9794, T72.3943634033, u0.0000000000
t10795, T72.3943634033, u0.0000000000
t11795, T72.2535247802, u0.0000000000
t12795, T72.1126785278, u0.0000000000
t13346, r0
t13795, T71.8309860229, u0.0000000000
t14795, T71.6901397705, u0.0000000000
t15344, r2
t15795, T71.5492935180, u2.0000000000
t16795, T71.4084472656, u2.0000000000
t17159, r4
t17795, T71.2676086425, u4.0000000000
t18795, T71.1267623901, u4.0000000000
t19795, T70.9859161376, u4.0000000000
t20795, T70.8450698852, u4.0000000000
t21795, T70.7042236328, u4.0000000000
t22795, T70.7042236328, u4.0000000000
t23795, T70.7042236328, u4.0000000000
t24795, T70.7042236328, u4.0000000000
t25795, T70.7042236328, u4.0000000000
t26795, T70.7042236328, u4.0000000000
t27795, T70.7042236328, u4.0000000000
t28795, T70.7042236328, u4.0000000000
t29795, T70.7042236328, u4.0000000000
t30795, T70.7042236328, u4.0000000000
t31795, T70.8450698852, u4.0000000000
t32795, T70.8450698852, u4.0000000000
t33795, T70.8450698852, u4.0000000000
t34795, T70.8450698852, u4.0000000000
t35795, T70.9859161376, u4.0000000000
t36795, T70.9859161376, u4.0000000000
t37795, T70.9859161376, u4.0000000000
t38795, T70.9859161376, u4.0000000000
t39795, T70.9859161376, u4.0000000000
t40795, T71.1267623901, u4.0000000000
t41795, T71.1267623901, u4.0000000000
t42795, T71.1267623901, u4.0000000000
t43795, T71.1267623901, u4.0000000000
t44795, T71.2676086425, u4.0000000000
t45795, T71.2676086425, u4.0000000000
t46795, T71.2676086425, u4.0000000000
t47795, T71.2676086425, u4.0000000000
t48795, T71.4084472656, u4.0000000000
t49795, T71.2676086425, u4.0000000000
t50795, T71.4084472656, u4.0000000000
t51795, T71.4084472656, u4.0000000000
t52795, T71.4084472656, u4.0000000000
t53795, T71.4084472656, u4.0000000000
t54795, T71.5492935180, u4.0000000000
t55795, T71.5492935180, u4.0000000000
t56795, T71.5492935180, u4.0000000000
t57795, T71.5492935180, u4.0000000000
t58795, T71.5492935180, u4.0000000000
t59795, T71.6901397705, u4.0000000000
t60795, T71.6901397705, u4.0000000000
t61795, T71.6901397705, u4.0000000000
t62795, T71.6901397705, u4.0000000000
t63795, T71.6901397705, u4.0000000000
t64795, T71.6901397705, u4.0000000000
t65795, T71.8309860229, u4.0000000000
t66795, T71.8309860229, u4.0000000000
t67795, T71.8309860229, u4.0000000000
t68795, T71.8309860229, u4.0000000000
t69795, T71.8309860229, u4.0000000000
t70795, T71.8309860229, u4.0000000000
t71795, T71.9718322753, u4.0000000000
t72795, T71.9718322753, u4.0000000000
t73795, T71.9718322753, u4.0000000000
t74795, T71.9718322753, u4.0000000000
t75795, T71.9718322753, u4.0000000000
t76795, T71.9718322753, u4.0000000000
t77795, T72.1126785278, u4.0000000000
t78795, T72.1126785278, u4.0000000000
t79795, T72.1126785278, u4.0000000000
t80795, T72.1126785278, u4.0000000000
t81795, T72.1126785278, u4.0000000000
t82795, T72.1126785278, u4.0000000000
t83795, T72.2535247802, u4.0000000000
t84795, T72.2535247802, u4.0000000000
t85795, T72.2535247802, u4.0000000000
t86795, T72.2535247802, u4.0000000000
t87795, T72.2535247802, u4.0000000000
t88795, T72.2535247802, u4.0000000000
t89795, T72.3943634033, u4.0000000000
t90795, T72.3943634033, u4.0000000000
t91795, T72.3943634033, u4.0000000000
t92795, T72.3943634033, u4.0000000000
t93795, T72.3943634033, u4.0000000000
t94795, T72.5352096557, u4.0000000000
t95795, T72.5352096557, u4.0000000000
t96795, T72.5352096557, u4.0000000000
t97795, T72.5352096557, u4.0000000000
t98795, T72.5352096557, u4.0000000000
t99795, T72.5352096557, u4.0000000000
t100795, T72.5352096557, u4.0000000000
t101795, T72.6760559082, u4.0000000000
t102795, T72.6760559082, u4.0000000000
t103795, T72.6760559082, u4.0000000000
t104795, T72.6760559082, u4.0000000000
t105795, T72.6760559082, u4.0000000000
t106795, T72.8169021606, u4.0000000000
t107795, T72.8169021606, u4.0000000000
t108795, T72.8169021606, u4.0000000000
t109795, T72.8169021606, u4.0000000000
t110795, T72.8169021606, u4.0000000000
t111795, T72.9577484130, u4.0000000000
t112795, T72.9577484130, u4.0000000000
t113795, T72.9577484130, u4.0000000000
t114795, T72.9577484130, u4.0000000000
t115795, T72.9577484130, u4.0000000000
t116795, T72.9577484130, u4.0000000000
t117795, T73.0985946655, u4.0000000000
t118795, T73.0985946655, u4.0000000000
t119795, T73.0985946655, u4.0000000000
t120795, T73.0985946655, u4.0000000000
t121795, T73.0985946655, u4.0000000000
t122795, T73.2394332885, u4.0000000000
t123795, T73.2394332885, u4.0000000000
t124795, T73.2394332885, u4.0000000000
t125795, T73.2394332885, u4.0000000000
t126795, T73.2394332885, u4.0000000000
t127795, T73.2394332885, u4.0000000000
t128795, T73.3802795410, u4.0000000000
t129795, T73.3802795410, u4.0000000000
t130795, T73.3802795410, u4.0000000000
t131795, T73.3802795410, u4.0000000000
t132795, T73.3802795410, u4.0000000000
t133795, T73.3802795410, u4.0000000000
t134795, T73.3802795410, u4.0000000000
t135795, T73.5211257934, u4.0000000000
t136795, T73.5211257934, u4.0000000000
t137795, T73.5211257934, u4.0000000000
t138795, T73.5211257934, u4.0000000000
t139795, T73.5211257934, u4.0000000000
t140795, T73.5211257934, u4.0000000000
t141795, T73.5211257934, u4.0000000000
t142795, T73.6619720458, u4.0000000000
t143795, T73.6619720458, u4.0000000000
t144795, T73.6619720458, u4.0000000000
t145795, T73.6619720458, u4.0000000000
t146795, T73.6619720458, u4.0000000000
t147795, T73.6619720458, u4.0000000000
t148795, T73.6619720458, u4.0000000000
t149795, T73.6619720458, u4.0000000000
t150795, T73.8028182983, u4.0000000000
t151795, T73.8028182983, u4.0000000000
t152795, T73.8028182983, u4.0000000000
t153795, T73.8028182983, u4.0000000000
t154795, T73.8028182983, u4.0000000000
t155795, T73.8028182983, u4.0000000000
t156795, T73.9436645507, u4.0000000000
t157795, T73.9436645507, u4.0000000000
t158795, T73.9436645507, u4.0000000000
t159795, T73.9436645507, u4.0000000000
t160795, T73.9436645507, u4.0000000000
t161795, T73.9436645507, u4.0000000000
t162795, T73.9436645507, u4.0000000000
t163795, T74.0845031738, u4.0000000000
t164795, T74.0845031738, u4.0000000000
t165795, T74.0845031738, u4.0000000000
t166795, T74.0845031738, u4.0000000000
t167795, T74.0845031738, u4.0000000000
t168795, T74.0845031738, u4.0000000000
t169795, T74.0845031738, u4.0000000000
t170795, T74.2253494262, u4.0000000000
t171795, T74.2253494262, u4.0000000000
t172795, T74.2253494262, u4.0000000000
t173795, T74.2253494262, u4.0000000000
t174795, T74.2253494262, u4.0000000000
t175795, T74.2253494262, u4.0000000000
t176795, T74.2253494262, u4.0000000000
t177795, T74.2253494262, u4.0000000000
t178795, T74.3661956787, u4.0000000000
t179795, T74.3661956787, u4.0000000000
t180795, T74.3661956787, u4.0000000000
t181795, T74.3661956787, u4.0000000000
t182795, T74.3661956787, u4.0000000000
t183795, T74.3661956787, u4.0000000000
t184795, T74.5070419311, u4.0000000000
t185795, T74.5070419311, u4.0000000000
t186795, T74.5070419311, u4.0000000000
t187795, T74.5070419311, u4.0000000000
t188795, T74.5070419311, u4.0000000000
t189795, T74.5070419311, u4.0000000000
t190795, T74.5070419311, u4.0000000000
t191795, T74.5070419311, u4.0000000000
t192795, T74.6478881835, u4.0000000000
t193795, T74.6478881835, u4.0000000000
t194795, T74.6478881835, u4.0000000000
t195795, T74.6478881835, u4.0000000000
t196795, T74.6478881835, u4.0000000000
t197795, T74.6478881835, u4.0000000000
t198795, T74.6478881835, u4.0000000000
t199795, T74.7887344360, u4.0000000000
t200795, T74.7887344360, u4.0000000000
t201795, T74.7887344360, u4.0000000000
t202795, T74.7887344360, u4.0000000000
t203795, T74.7887344360, u4.0000000000
t204795, T74.7887344360, u4.0000000000
t205795, T74.7887344360, u4.0000000000
t206795, T74.7887344360, u4.0000000000
t207795, T74.9295806884, u4.0000000000
t208795, T74.9295806884, u4.0000000000
t209795, T74.9295806884, u4.0000000000
t210795, T74.9295806884, u4.0000000000
t211795, T74.9295806884, u4.0000000000
t212795, T74.9295806884, u4.0000000000
t213795, T74.9295806884, u4.0000000000
t214795, T74.9295806884, u4.0000000000
t215795, T74.9295806884, u4.0000000000
t216795, T75.0704193115, u4.0000000000
t217795, T75.0704193115, u4.0000000000
t218795, T75.0704193115, u4.0000000000
t219795, T75.0704193115, u4.0000000000
t220795, T75.0704193115, u4.0000000000
t221795, T75.0704193115, u4.0000000000
t222795, T75.0704193115, u4.0000000000
t223795, T75.0704193115, u4.0000000000
t224795, T75.2112655639, u4.0000000000
t225795, T75.2112655639, u4.0000000000
t226795, T75.2112655639, u4.0000000000
t227795, T75.2112655639, u4.0000000000
t228795, T75.2112655639, u4.0000000000
t229795, T75.2112655639, u4.0000000000
t230795, T75.2112655639, u4.0000000000
t231795, T75.2112655639, u4.0000000000
t232795, T75.3521118164, u4.0000000000
t233795, T75.3521118164, u4.0000000000
t234795, T75.3521118164, u4.0000000000
t235795, T75.3521118164, u4.0000000000
t236795, T75.3521118164, u4.0000000000
t237795, T75.3521118164, u4.0000000000
t238795, T75.3521118164, u4.0000000000
t239795, T75.3521118164, u4.0000000000
t240795, T75.4929580688, u4.0000000000
t241795, T75.4929580688, u4.0000000000
t242795, T75.4929580688, u4.0000000000
t243795, T75.4929580688, u4.0000000000
t244795, T75.4929580688, u4.0000000000
t245795, T75.4929580688, u4.0000000000
t246795, T75.4929580688, u4.0000000000
t247795, T75.4929580688, u4.0000000000
t248795, T75.6338043212, u4.0000000000
t249795, T75.6338043212, u4.0000000000
t250795, T75.6338043212, u4.0000000000
t251795, T75.6338043212, u4.0000000000
t252795, T75.6338043212, u4.0000000000
t253795, T75.6338043212, u4.0000000000
t254795, T75.6338043212, u4.0000000000
t255795, T75.6338043212, u4.0000000000
t256795, T75.6338043212, u4.0000000000
t257795, T75.6338043212, u4.0000000000
t258795, T75.7746505737, u4.0000000000
t259795, T75.7746505737, u4.0000000000
t260795, T75.7746505737, u4.0000000000
t261795, T75.7746505737, u4.0000000000
t262795, T75.7746505737, u4.0000000000
t263795, T75.7746505737, u4.0000000000
t264795, T75.7746505737, u4.0000000000
t265795, T75.7746505737, u4.0000000000
t266795, T75.7746505737, u4.0000000000
t267795, T75.7746505737, u4.0000000000
t268795, T75.9154968261, u4.0000000000
t269795, T75.9154968261, u4.0000000000
t270795, T75.9154968261, u4.0000000000
t271795, T75.9154968261, u4.0000000000
t272795, T75.9154968261, u4.0000000000
t273795, T75.9154968261, u4.0000000000
t274795, T75.9154968261, u4.0000000000
t275795, T75.9154968261, u4.0000000000
t276795, T75.9154968261, u4.0000000000
t277795, T75.9154968261, u4.0000000000
t278795, T76.0563354492, u4.0000000000
t279795, T76.0563354492, u4.0000000000
t280795, T76.0563354492, u4.0000000000
t281795, T76.0563354492, u4.0000000000
t282795, T76.0563354492, u4.0000000000
t283795, T76.0563354492, u4.0000000000
t284795, T76.0563354492, u4.0000000000
t285795, T76.0563354492, u4.0000000000
t286795, T76.0563354492, u4.0000000000
t287795, T76.0563354492, u4.0000000000
t288795, T76.0563354492, u4.0000000000
t289795, T76.0563354492, u4.0000000000
t290795, T76.0563354492, u4.0000000000
t291795, T76.1971817016, u4.0000000000
t292795, T76.1971817016, u4.0000000000
t293795, T76.1971817016, u4.0000000000
t294795, T76.1971817016, u4.0000000000
t295795, T76.1971817016, u4.0000000000
t296795, T76.1971817016, u4.0000000000
t297795, T76.1971817016, u4.0000000000
t298795, T76.1971817016, u4.0000000000
t299795, T76.1971817016, u4.0000000000
t300795, T76.1971817016, u4.0000000000
t301795, T76.1971817016, u4.0000000000
t302795, T76.1971817016, u4.0000000000
t303795, T76.1971817016, u4.0000000000
t304795, T76.3380279541, u4.0000000000
t305795, T76.3380279541, u4.0000000000
